"ZIP
code [1]",Size of adjusted gross income,Number of returns
14487,,"2,980"
14487,"$1 under $25,000",1050
14487,"$25,000 under $50,000",640
14487,"$50,000 under $75,000",460
14487,"$75,000 under $100,000",340
14487,"$100,000 under $200,000",430
14487,"$200,000 or more",60
,,
14489,,"3,250"
14489,"$1 under $25,000",1360
14489,"$25,000 under $50,000",940
14489,"$50,000 under $75,000",450
14489,"$75,000 under $100,000",280
14489,"$100,000 under $200,000",220
14489,"$200,000 or more",**
,,
14502,,"5,160"
14502,"$1 under $25,000",1770
14502,"$25,000 under $50,000",1100
14502,"$50,000 under $75,000",740
14502,"$75,000 under $100,000",620
14502,"$100,000 under $200,000",830
14502,"$200,000 or more",100
,,
14504,,860
14504,"$1 under $25,000",360
14504,"$25,000 under $50,000",260
14504,"$50,000 under $75,000",140
14504,"$75,000 under $100,000",60
14504,"$100,000 under $200,000",40
14504,"$200,000 or more",**
,,
14505,,"2,590"
14505,"$1 under $25,000",970
14505,"$25,000 under $50,000",660
14505,"$50,000 under $75,000",430
14505,"$75,000 under $100,000",280
14505,"$100,000 under $200,000",250
14505,"$200,000 or more",**
,,
14506,,610
14506,"$1 under $25,000",160
14506,"$25,000 under $50,000",80
14506,"$50,000 under $75,000",70
14506,"$75,000 under $100,000",70
14506,"$100,000 under $200,000",160
14506,"$200,000 or more",70
,,
14507,,660
14507,"$1 under $25,000",270
14507,"$25,000 under $50,000",170
14507,"$50,000 under $75,000",100
14507,"$75,000 under $100,000",60
14507,"$100,000 under $200,000",60
14507,"$200,000 or more",**
,,
14510,,"2,190"
14510,"$1 under $25,000",970
14510,"$25,000 under $50,000",560
14510,"$50,000 under $75,000",310
14510,"$75,000 under $100,000",190
14510,"$100,000 under $200,000",160
14510,"$200,000 or more",**
,,
14512,,"2,300"
14512,"$1 under $25,000",940
14512,"$25,000 under $50,000",520
14512,"$50,000 under $75,000",370
14512,"$75,000 under $100,000",230
14512,"$100,000 under $200,000",200
14512,"$200,000 or more",40
,,
14513,,"6,410"
14513,"$1 under $25,000",2780
14513,"$25,000 under $50,000",1720
14513,"$50,000 under $75,000",920
14513,"$75,000 under $100,000",510
14513,"$100,000 under $200,000",430
14513,"$200,000 or more",50
,,
14514,,"2,910"
14514,"$1 under $25,000",940
14514,"$25,000 under $50,000",690
14514,"$50,000 under $75,000",440
14514,"$75,000 under $100,000",340
14514,"$100,000 under $200,000",450
14514,"$200,000 or more",50
,,
14516,,"1,080"
14516,"$1 under $25,000",410
14516,"$25,000 under $50,000",290
14516,"$50,000 under $75,000",160
14516,"$75,000 under $100,000",120
14516,"$100,000 under $200,000",100
14516,"$200,000 or more",**
,,
14517,,"1,280"
14517,"$1 under $25,000",510
14517,"$25,000 under $50,000",320
14517,"$50,000 under $75,000",210
14517,"$75,000 under $100,000",120
14517,"$100,000 under $200,000",120
14517,"$200,000 or more",**
,,
14519,,"5,920"
14519,"$1 under $25,000",1960
14519,"$25,000 under $50,000",1310
14519,"$50,000 under $75,000",940
14519,"$75,000 under $100,000",690
14519,"$100,000 under $200,000",900
14519,"$200,000 or more",120
,,
14521,,"1,280"
14521,"$1 under $25,000",530
14521,"$25,000 under $50,000",360
14521,"$50,000 under $75,000",180
14521,"$75,000 under $100,000",100
14521,"$100,000 under $200,000",110
14521,"$200,000 or more",**
,,
14522,,"4,440"
14522,"$1 under $25,000",1690
14522,"$25,000 under $50,000",1170
14522,"$50,000 under $75,000",680
14522,"$75,000 under $100,000",420
14522,"$100,000 under $200,000",420
14522,"$200,000 or more",60
,,
14525,,"1,340"
14525,"$1 under $25,000",470
14525,"$25,000 under $50,000",360
14525,"$50,000 under $75,000",210
14525,"$75,000 under $100,000",160
14525,"$100,000 under $200,000",140
14525,"$200,000 or more",**
,,
14526,,"10,590"
14526,"$1 under $25,000",3210
14526,"$25,000 under $50,000",1800
14526,"$50,000 under $75,000",1460
14526,"$75,000 under $100,000",1220
14526,"$100,000 under $200,000",2210
14526,"$200,000 or more",690
,,
14527,,"5,800"
14527,"$1 under $25,000",2440
14527,"$25,000 under $50,000",1480
14527,"$50,000 under $75,000",820
14527,"$75,000 under $100,000",490
14527,"$100,000 under $200,000",480
14527,"$200,000 or more",90
,,
14530,,"2,490"
14530,"$1 under $25,000",960
14530,"$25,000 under $50,000",710
14530,"$50,000 under $75,000",390
14530,"$75,000 under $100,000",230
14530,"$100,000 under $200,000",170
14530,"$200,000 or more",30
,,
14532,,"2,160"
14532,"$1 under $25,000",810
14532,"$25,000 under $50,000",570
14532,"$50,000 under $75,000",320
14532,"$75,000 under $100,000",250
14532,"$100,000 under $200,000",190
14532,"$200,000 or more",20
,,
14533,,770
14533,"$1 under $25,000",280
14533,"$25,000 under $50,000",210
14533,"$50,000 under $75,000",120
14533,"$75,000 under $100,000",80
14533,"$100,000 under $200,000",80
14533,"$200,000 or more",**
,,
14534,,"16,110"
14534,"$1 under $25,000",4270
14534,"$25,000 under $50,000",1940
14534,"$50,000 under $75,000",1740
14534,"$75,000 under $100,000",1650
14534,"$100,000 under $200,000",3890
14534,"$200,000 or more",2620
,,
14536,,300
14536,"$1 under $25,000",110
14536,"$25,000 under $50,000",80
14536,"$50,000 under $75,000",60
14536,"$75,000 under $100,000",50
14536,"$100,000 under $200,000",**
14536,"$200,000 or more",0
,,
14541,,"1,040"
14541,"$1 under $25,000",360
14541,"$25,000 under $50,000",290
14541,"$50,000 under $75,000",160
14541,"$75,000 under $100,000",110
14541,"$100,000 under $200,000",120
14541,"$200,000 or more",**
,,
14543,,"1,750"
14543,"$1 under $25,000",540
14543,"$25,000 under $50,000",350
14543,"$50,000 under $75,000",270
14543,"$75,000 under $100,000",210
14543,"$100,000 under $200,000",310
14543,"$200,000 or more",70
,,
14544,,960
14544,"$1 under $25,000",380
14544,"$25,000 under $50,000",240
14544,"$50,000 under $75,000",140
14544,"$75,000 under $100,000",90
14544,"$100,000 under $200,000",80
14544,"$200,000 or more",30
,,
14546,,"2,500"
14546,"$1 under $25,000",860
14546,"$25,000 under $50,000",620
14546,"$50,000 under $75,000",420
14546,"$75,000 under $100,000",250
14546,"$100,000 under $200,000",300
14546,"$200,000 or more",50
,,
14548,,"1,910"
14548,"$1 under $25,000",740
14548,"$25,000 under $50,000",510
14548,"$50,000 under $75,000",290
14548,"$75,000 under $100,000",190
14548,"$100,000 under $200,000",180
14548,"$200,000 or more",**
,,
14550,,760
14550,"$1 under $25,000",290
14550,"$25,000 under $50,000",230
14550,"$50,000 under $75,000",120
14550,"$75,000 under $100,000",70
14550,"$100,000 under $200,000",50
14550,"$200,000 or more",**
,,
14551,,"2,570"
14551,"$1 under $25,000",1070
14551,"$25,000 under $50,000",730
14551,"$50,000 under $75,000",390
14551,"$75,000 under $100,000",210
14551,"$100,000 under $200,000",170
14551,"$200,000 or more",**
,,
14555,,490
14555,"$1 under $25,000",170
14555,"$25,000 under $50,000",130
14555,"$50,000 under $75,000",70
14555,"$75,000 under $100,000",50
14555,"$100,000 under $200,000",70
14555,"$200,000 or more",**
,,
14559,,"9,110"
14559,"$1 under $25,000",3110
14559,"$25,000 under $50,000",1910
14559,"$50,000 under $75,000",1350
14559,"$75,000 under $100,000",1030
14559,"$100,000 under $200,000",1440
14559,"$200,000 or more",270
,,
14560,,"1,020"
14560,"$1 under $25,000",370
14560,"$25,000 under $50,000",260
14560,"$50,000 under $75,000",170
14560,"$75,000 under $100,000",110
14560,"$100,000 under $200,000",110
14560,"$200,000 or more",**
,,
14561,,"1,290"
14561,"$1 under $25,000",470
14561,"$25,000 under $50,000",330
14561,"$50,000 under $75,000",240
14561,"$75,000 under $100,000",130
14561,"$100,000 under $200,000",120
14561,"$200,000 or more",**
,,
14564,,"7,490"
14564,"$1 under $25,000",2330
14564,"$25,000 under $50,000",1240
14564,"$50,000 under $75,000",890
14564,"$75,000 under $100,000",680
14564,"$100,000 under $200,000",1580
14564,"$200,000 or more",770
,,
14568,,"3,000"
14568,"$1 under $25,000",940
14568,"$25,000 under $50,000",660
14568,"$50,000 under $75,000",480
14568,"$75,000 under $100,000",420
14568,"$100,000 under $200,000",460
14568,"$200,000 or more",40
,,
14569,,"2,850"
14569,"$1 under $25,000",1080
14569,"$25,000 under $50,000",760
14569,"$50,000 under $75,000",430
14569,"$75,000 under $100,000",290
14569,"$100,000 under $200,000",250
14569,"$200,000 or more",40
,,
14571,,590
14571,"$1 under $25,000",220
14571,"$25,000 under $50,000",150
14571,"$50,000 under $75,000",90
14571,"$75,000 under $100,000",70
14571,"$100,000 under $200,000",60
14571,"$200,000 or more",**
,,
14572,,"2,260"
14572,"$1 under $25,000",950
14572,"$25,000 under $50,000",590
14572,"$50,000 under $75,000",340
14572,"$75,000 under $100,000",210
14572,"$100,000 under $200,000",170
14572,"$200,000 or more",**
,,
14580,,"26,670"
14580,"$1 under $25,000",8560
14580,"$25,000 under $50,000",5000
14580,"$50,000 under $75,000",3860
14580,"$75,000 under $100,000",3210
14580,"$100,000 under $200,000",4890
14580,"$200,000 or more",1150
,,
14585,,150
14585,"$1 under $25,000",70
14585,"$25,000 under $50,000",30
14585,"$50,000 under $75,000",20
14585,"$75,000 under $100,000",30
14585,"$100,000 under $200,000",**
14585,"$200,000 or more",**
,,
14586,,"4,940"
14586,"$1 under $25,000",1410
14586,"$25,000 under $50,000",1050
14586,"$50,000 under $75,000",850
14586,"$75,000 under $100,000",730
14586,"$100,000 under $200,000",840
14586,"$200,000 or more",60
,,
14589,,"3,700"
14589,"$1 under $25,000",1420
14589,"$25,000 under $50,000",850
14589,"$50,000 under $75,000",590
14589,"$75,000 under $100,000",390
14589,"$100,000 under $200,000",390
14589,"$200,000 or more",60
,,
14590,,"2,260"
14590,"$1 under $25,000",950
14590,"$25,000 under $50,000",580
14590,"$50,000 under $75,000",340
14590,"$75,000 under $100,000",210
14590,"$100,000 under $200,000",150
14590,"$200,000 or more",30
,,
14591,,780
14591,"$1 under $25,000",290
14591,"$25,000 under $50,000",200
14591,"$50,000 under $75,000",140
14591,"$75,000 under $100,000",70
14591,"$100,000 under $200,000",80
14591,"$200,000 or more",**
,,
14604,,910
14604,"$1 under $25,000",410
14604,"$25,000 under $50,000",250
14604,"$50,000 under $75,000",110
14604,"$75,000 under $100,000",50
14604,"$100,000 under $200,000",50
14604,"$200,000 or more",40
,,
14605,,"3,820"
14605,"$1 under $25,000",2810
14605,"$25,000 under $50,000",810
14605,"$50,000 under $75,000",130
14605,"$75,000 under $100,000",30
14605,"$100,000 under $200,000",40
14605,"$200,000 or more",**
,,
14606,,"13,170"
14606,"$1 under $25,000",6220
14606,"$25,000 under $50,000",3750
14606,"$50,000 under $75,000",1740
14606,"$75,000 under $100,000",850
14606,"$100,000 under $200,000",590
14606,"$200,000 or more",20
,,
14607,,"8,010"
14607,"$1 under $25,000",3380
14607,"$25,000 under $50,000",2650
14607,"$50,000 under $75,000",990
14607,"$75,000 under $100,000",350
14607,"$100,000 under $200,000",470
14607,"$200,000 or more",170
,,
14608,,"4,600"
14608,"$1 under $25,000",2990
14608,"$25,000 under $50,000",1080
14608,"$50,000 under $75,000",300
14608,"$75,000 under $100,000",110
14608,"$100,000 under $200,000",100
14608,"$200,000 or more",20
,,
14609,,"19,950"
14609,"$1 under $25,000",9280
14609,"$25,000 under $50,000",5820
14609,"$50,000 under $75,000",2640
14609,"$75,000 under $100,000",1220
14609,"$100,000 under $200,000",900
14609,"$200,000 or more",90
,,
14610,,"7,680"
14610,"$1 under $25,000",2240
14610,"$25,000 under $50,000",1810
14610,"$50,000 under $75,000",1150
14610,"$75,000 under $100,000",800
14610,"$100,000 under $200,000",1090
14610,"$200,000 or more",590
,,
14611,,"6,530"
14611,"$1 under $25,000",4310
14611,"$25,000 under $50,000",1600
14611,"$50,000 under $75,000",410
14611,"$75,000 under $100,000",120
14611,"$100,000 under $200,000",90
14611,"$200,000 or more",**
,,
14612,,"17,930"
14612,"$1 under $25,000",6350
14612,"$25,000 under $50,000",4460
14612,"$50,000 under $75,000",2680
14612,"$75,000 under $100,000",1920
14612,"$100,000 under $200,000",2200
14612,"$200,000 or more",320
,,
14613,,"5,590"
14613,"$1 under $25,000",3510
14613,"$25,000 under $50,000",1400
14613,"$50,000 under $75,000",410
14613,"$75,000 under $100,000",140
14613,"$100,000 under $200,000",130
14613,"$200,000 or more",**
,,
14614,,230
14614,"$1 under $25,000",80
14614,"$25,000 under $50,000",50
14614,"$50,000 under $75,000",50
14614,"$75,000 under $100,000",**
14614,"$100,000 under $200,000",50
14614,"$200,000 or more",**
,,
14615,,"7,970"
14615,"$1 under $25,000",3740
14615,"$25,000 under $50,000",2490
14615,"$50,000 under $75,000",920
14615,"$75,000 under $100,000",480
14615,"$100,000 under $200,000",340
14615,"$200,000 or more",**
,,
14616,,"14,850"
14616,"$1 under $25,000",6020
14616,"$25,000 under $50,000",4460
14616,"$50,000 under $75,000",2300
14616,"$75,000 under $100,000",1130
14616,"$100,000 under $200,000",860
14616,"$200,000 or more",80
,,
14617,,"12,510"
14617,"$1 under $25,000",4270
14617,"$25,000 under $50,000",2800
14617,"$50,000 under $75,000",2070
14617,"$75,000 under $100,000",1480
14617,"$100,000 under $200,000",1650
14617,"$200,000 or more",240
,,
14618,,"10,430"
14618,"$1 under $25,000",2850
14618,"$25,000 under $50,000",1760
14618,"$50,000 under $75,000",1410
14618,"$75,000 under $100,000",1160
14618,"$100,000 under $200,000",2110
14618,"$200,000 or more",1140
,,
14619,,"6,600"
14619,"$1 under $25,000",3340
14619,"$25,000 under $50,000",1950
14619,"$50,000 under $75,000",760
14619,"$75,000 under $100,000",330
14619,"$100,000 under $200,000",220
14619,"$200,000 or more",**
,,
14620,,"10,760"
14620,"$1 under $25,000",4370
14620,"$25,000 under $50,000",3130
14620,"$50,000 under $75,000",1590
14620,"$75,000 under $100,000",710
14620,"$100,000 under $200,000",790
14620,"$200,000 or more",170
,,
14621,,"12,110"
14621,"$1 under $25,000",7810
14621,"$25,000 under $50,000",3140
14621,"$50,000 under $75,000",760
14621,"$75,000 under $100,000",260
14621,"$100,000 under $200,000",140
14621,"$200,000 or more",**
,,
14622,,"6,680"
14622,"$1 under $25,000",2410
14622,"$25,000 under $50,000",1850
14622,"$50,000 under $75,000",1150
14622,"$75,000 under $100,000",630
14622,"$100,000 under $200,000",560
14622,"$200,000 or more",80
,,
14623,,"9,360"
14623,"$1 under $25,000",3740
14623,"$25,000 under $50,000",2540
14623,"$50,000 under $75,000",1600
14623,"$75,000 under $100,000",860
14623,"$100,000 under $200,000",580
14623,"$200,000 or more",40
,,
14624,,"19,570"
14624,"$1 under $25,000",6860
14624,"$25,000 under $50,000",4920
14624,"$50,000 under $75,000",3220
14624,"$75,000 under $100,000",2150
14624,"$100,000 under $200,000",2200
14624,"$200,000 or more",220
,,
14625,,"5,620"
14625,"$1 under $25,000",1730
14625,"$25,000 under $50,000",1070
14625,"$50,000 under $75,000",810
14625,"$75,000 under $100,000",660
14625,"$100,000 under $200,000",1060
14625,"$200,000 or more",290
,,
14626,,"15,800"
14626,"$1 under $25,000",5840
14626,"$25,000 under $50,000",3750
14626,"$50,000 under $75,000",2360
14626,"$75,000 under $100,000",1660
14626,"$100,000 under $200,000",1860
14626,"$200,000 or more",330
,,
14701,,"16,570"
14701,"$1 under $25,000",8420
14701,"$25,000 under $50,000",3830
14701,"$50,000 under $75,000",2040
14701,"$75,000 under $100,000",1160
14701,"$100,000 under $200,000",970
14701,"$200,000 or more",150
,,
14706,,"2,740"
14706,"$1 under $25,000",1040
14706,"$25,000 under $50,000",580
14706,"$50,000 under $75,000",390
14706,"$75,000 under $100,000",280
14706,"$100,000 under $200,000",360
14706,"$200,000 or more",90
,,
14709,,660
14709,"$1 under $25,000",250
14709,"$25,000 under $50,000",190
14709,"$50,000 under $75,000",100
14709,"$75,000 under $100,000",70
14709,"$100,000 under $200,000",50
14709,"$200,000 or more",**
,,
14710,,"1,630"
14710,"$1 under $25,000",680
14710,"$25,000 under $50,000",380
14710,"$50,000 under $75,000",260
14710,"$75,000 under $100,000",150
14710,"$100,000 under $200,000",160
14710,"$200,000 or more",**
,,
14711,,720
14711,"$1 under $25,000",280
14711,"$25,000 under $50,000",210
14711,"$50,000 under $75,000",130
14711,"$75,000 under $100,000",60
14711,"$100,000 under $200,000",40
14711,"$200,000 or more",**
,,
14712,,"1,560"
14712,"$1 under $25,000",610
14712,"$25,000 under $50,000",310
14712,"$50,000 under $75,000",230
14712,"$75,000 under $100,000",130
14712,"$100,000 under $200,000",210
14712,"$200,000 or more",70
,,
14714,,170
14714,"$1 under $25,000",70
14714,"$25,000 under $50,000",50
14714,"$50,000 under $75,000",20
14714,"$75,000 under $100,000",30
14714,"$100,000 under $200,000",**
14714,"$200,000 or more",**
,,
14715,,"1,140"
14715,"$1 under $25,000",530
14715,"$25,000 under $50,000",280
14715,"$50,000 under $75,000",160
14715,"$75,000 under $100,000",110
14715,"$100,000 under $200,000",60
14715,"$200,000 or more",**
,,
14716,,980
14716,"$1 under $25,000",440
14716,"$25,000 under $50,000",280
14716,"$50,000 under $75,000",140
14716,"$75,000 under $100,000",70
14716,"$100,000 under $200,000",50
14716,"$200,000 or more",0
,,
14717,,300
14717,"$1 under $25,000",120
14717,"$25,000 under $50,000",80
14717,"$50,000 under $75,000",60
14717,"$75,000 under $100,000",40
14717,"$100,000 under $200,000",**
14717,"$200,000 or more",0
,,
14718,,930
14718,"$1 under $25,000",370
14718,"$25,000 under $50,000",230
14718,"$50,000 under $75,000",150
14718,"$75,000 under $100,000",100
14718,"$100,000 under $200,000",80
14718,"$200,000 or more",**
,,
14719,,"1,410"
14719,"$1 under $25,000",580
14719,"$25,000 under $50,000",380
14719,"$50,000 under $75,000",220
14719,"$75,000 under $100,000",120
14719,"$100,000 under $200,000",110
14719,"$200,000 or more",**
,,
14723,,560
14723,"$1 under $25,000",230
14723,"$25,000 under $50,000",150
14723,"$50,000 under $75,000",90
14723,"$75,000 under $100,000",50
14723,"$100,000 under $200,000",40
14723,"$200,000 or more",**
,,
14724,,"1,010"
14724,"$1 under $25,000",430
14724,"$25,000 under $50,000",270
14724,"$50,000 under $75,000",160
14724,"$75,000 under $100,000",80
14724,"$100,000 under $200,000",70
14724,"$200,000 or more",**
,,
14726,,400
14726,"$1 under $25,000",190
14726,"$25,000 under $50,000",120
14726,"$50,000 under $75,000",50
14726,"$75,000 under $100,000",40
14726,"$100,000 under $200,000",**
